date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2005-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,58.5,1.5987
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,12.0,0.3279
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.9129
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,14.5,0.3963
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.5,1.9813
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,10.0,0.2733
2005-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,45.0,1.2297
2005-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,0.4567
2005-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,89.0,0.6774
2005-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,0.4567
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.36,0.1245
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,45.0,0.3425
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.52,0.1257
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,24.4,0.1857
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,82.6,0.6287
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,8.48,0.0645
2005-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,58.8,0.4476
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,24.8,0.1888
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.0,0.1218
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,30.8,0.2344
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,80.0,0.6089
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,13.4,0.102
2005-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,74.0,0.5633
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.4,0.1096
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,50.0,0.3806
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,30.0,0.2283
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.0,0.548
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.0,0.0913
2005-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,50.0,0.3806
2005-05-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.28,0.162
2005-05-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,42.0,0.3197
2005-05-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,87.5,0.666
2005-05-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,69.8,0.5313
2005-05-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,50.0,0.3806
2005-05-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,75.0,0.5709
2005-05-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,0.4567
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,12.4,0.0944
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,47.0,0.3577
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,23.6,0.1796
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,79.0,0.6013
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.6,0.0959
2005-05-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,52.0,0.3958
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,15.08,0.1148
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.8,0.4019
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,14.4,0.1096
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,36.0,0.274
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.0,0.548
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,13.4,0.102
2005-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,62.0,0.4719
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,12.4,0.0944
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,71.0,0.5404
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.6,0.1264
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,73.0,0.5556
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,10.8,0.0822
2005-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,45.0,0.3425
2005-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,60.0,1.6221
2005-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,90.0,2.4331
2005-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.6221
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.8,0.4542
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,51.25,1.3855
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,17.15,0.4636
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,25.3,0.684
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,85.75,2.3182
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,9.45,0.2555
2005-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,63.0,1.7032
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,24.25,0.6556
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,15.25,0.4123
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,27.0,0.7299
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,76.25,2.0614
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,13.2,0.3569
2005-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70.0,1.8924
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.4,0.3893
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,63.0,1.7032
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,30.0,0.811
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,76.5,2.0681
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.0,0.3244
2005-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,63.0,1.7032
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.25,0.5745
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,45.5,1.2301
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,87.0,2.352
2005-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,62.25,1.6829
2005-06-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.5,1.4193
2005-06-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,75.0,2.0276
2005-06-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.6221
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.75,0.3988
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,53.75,1.4531
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,12.0,0.3244
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,75.0,2.0276
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.0,0.3244
2005-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.6221
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.7,0.3974
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.5,1.4193
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,14.4,0.3893
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.0,1.9465
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.6,0.3406
2005-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,61.25,1.6559
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,12.25,0.3312
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,72.5,1.96
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.5,0.6353
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,73.75,1.9938
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,10.8,0.292
2005-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,46.25,1.2503
2005-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,55.0,1.4192
2005-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,90.0,2.3224
2005-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.5483
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.35,0.3703
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,51.25,1.3225
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,16.95,0.4374
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,23.7,0.6116
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,84.75,2.1869
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,9.25,0.2387
2005-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,61.5,1.587
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,24.0,0.6193
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,17.5,0.4516
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,30.0,0.7741
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,87.5,2.2579
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.2,0.3148
2005-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70.0,1.8063
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.7,0.3793
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,63.0,1.6257
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,30.0,0.7741
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,73.5,1.8966
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,12.0,0.3097
2005-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,69.0,1.7805
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.0,0.5419
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,44.75,1.1547
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,87.5,2.2579
2005-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,59.0,1.5225
2005-07-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.5,1.3547
2005-07-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,75.0,1.9353
2005-07-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.5483
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.0,0.3613
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,51.25,1.3225
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,13.5,0.3484
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.5,1.8708
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,11.6,0.2993
2005-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,55.0,1.4192
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,14.4,0.3716
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,46.5,1.1999
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,14.4,0.3716
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.0,1.8579
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,14.4,0.3716
2005-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,66.25,1.7095
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,12.25,0.3161
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,75.5,1.9482
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,23.45,0.6051
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,72.5,1.8708
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,11.2,0.289
2005-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,47.5,1.2257
2005-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,40.0,0.9932
2005-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,90.0,2.2346
2005-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.4898
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.52,0.4102
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,50.8,1.2613
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,18.48,0.4588
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,24.5,0.6083
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,92.4,2.2942
2005-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,10.62,0.2637
